Attention Is All You Need;4 Why Self-Attention;What is the motivation behind using self-attention?;The three desiderata mentioned earlier.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What is the first desideratum for self-attention?;Computational complexity per layer.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What is the second desideratum for self-attention?;Parallelizability.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What is the third desideratum for self-attention?;Path length between long-range dependencies in the network.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What is the difference in computational complexity between self-attention layers and recurrent layers?;Self-attention layers have a constant number of sequentially executed operations, while recurrent layers require O(n) sequential operations.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;When are self-attention layers faster than recurrent layers?;When the sequence length is smaller than the representation dimensionality.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;How can computational performance for very long sequences be addressed in self-attention?;By restricting self-attention to a neighborhood of size r around the output position.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What is the issue with a convolutional layer having a kernel width less than n?;It does not connect all input and output positions.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;How many convolutional layers are required if the kernel width is k < n?;A stack of O(n/k) or O(logk(n)) convolutional layers.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;In general, how do convolutional layers compare to recurrent layers in terms of cost?;Convolutional layers are generally more expensive than recurrent layers.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;How do separable convolutions affect complexity compared to contiguous kernels?;Separable convolutions decrease the complexity considerably compared to contiguous kernels.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What could self-attention lead to in models?;More interpretable models.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;4 Why Self-Attention;What insights can attention distributions from models provide?;Insights into the syntactic and semantic structure of sentences.;Attention-Is-All-You-Need 4-Why-Self-Attention
Attention Is All You Need;5 Training;What does this section focus on?;Describing the training regime for the models.;Attention-Is-All-You-Need 5-Training
Attention Is All You Need;5 Training;Does this section provide specific details about the methods or approaches used in training the models?;No.;Attention-Is-All-You-Need 5-Training
Attention Is All You Need;5 Training;What does the term "training regime" imply?;That there are specific methods or approaches for training the models.;Attention-Is-All-You-Need 5-Training
Attention Is All You Need;5.1 Training Data and Batching;What is the training data used in this study?;The standard WMT 2014 English-German dataset, consisting of about 4.5 million sentence pairs.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.1 Training Data and Batching;How are the sentences encoded in this study?;Byte-pair encoding is used, resulting in a shared source-target vocabulary of approximately 37,000 tokens.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.1 Training Data and Batching;What is the size of the WMT 2014 English-French dataset used in this study?;It consists of 36 million sentences.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.1 Training Data and Batching;How were the tokens in the English-French dataset split?;They were split into a 32,000-word piece vocabulary.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.1 Training Data and Batching;How were sentence pairs batched together in the training?;Based on approximate sequence length.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.1 Training Data and Batching;What was the approximate amount of source and target tokens in each training batch?;Around 25,000 source tokens and 25,000 target tokens.;Attention-Is-All-You-Need 5.1-Training-Data-and-Batching
Attention Is All You Need;5.2 Hardware and Schedule;What hardware was used for training the models?;One machine with 8 NVIDIA P100 GPUs.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;Approximately how long did it take to train the base models per step?;0.4 seconds.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;How many steps were the base models trained for?;100,000 steps.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;How long did it take to train the base models in total?;12 hours.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;How long did it take to train the big models per step?;1.0 seconds.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;How many steps were the big models trained for?;300,000 steps.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.2 Hardware and Schedule;How long did it take to train the big models in total?;3.5 days.;Attention-Is-All-You-Need 5.2-Hardware-and-Schedule
Attention Is All You Need;5.3 Optimizer;What optimizer was used?;The Adam optimizer was used with \(\beta_1=0.9\), \(\beta_2=0.98\), and \(\epsilon=10^{-9}\).;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;How was the learning rate varied during training?;The learning rate was varied over the course of training according to a formula that is not specified in the given text.;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;What is the formula for the learning rate?;The learning rate is calculated as \(\text{lrate} = d_{\text{model}}^{-0.5} \cdot \min(\text{step\_num}^{-0.5}, \text{step\_num} \cdot \text{warmup\_steps}^{-1.5})\).;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;What does \(d_{\text{model}}\) represent in the learning rate formula?;\(d_{\text{model}}\) represents the size of the model.;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;How is the learning rate affected by the step number and the warmup steps?;The learning rate is influenced by \(\min(\text{step\_num}^{-0.5}, \text{step\_num} \cdot \text{warmup\_steps}^{-1.5})\), where \(\text{step\_num}\) is the current step number and \(\text{warmup\_steps}\) is the number of warmup steps.;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;What does the learning rate formula in this context correspond to?;The learning rate formula corresponds to increasing the learning rate linearly for the first \(\text{warmup\_steps}\) training steps and decreasing it thereafter proportionally to the inverse square root of the step number.;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.3 Optimizer;What value was used for \(\text{warmup\_steps}\) in this case?;\(\text{warmup\_steps} = 4000\).;Attention-Is-All-You-Need 5.3-Optimizer
Attention Is All You Need;5.4 Regularization;How many types of regularization are employed during training?;Three types.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What is Residual Dropout applied to?;The output of each sub-layer.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What happens to the output of each sub-layer before it is added to the sub-layer input and normalized?;It is subjected to Residual Dropout.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What does Dropout get applied to in the encoder and decoder stacks?;The sums of the embeddings and positional encodings.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What is the dropout rate used for the base model?;Pdrop = 0.1.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What does Table 2 compare according to the text?;BLEU scores and training costs of various models.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;Which newstest2014 tests are the comparisons based on?;English-to-German and English-to-French tests.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;How does the performance of the Transformer model compare to previous state-of-the-art models?;The Transformer model achieves better BLEU scores.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What is notable about the training cost of the Transformer model?;It has a fraction of the training cost compared to previous state-of-the-art models.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What additional information is provided in the table?;The table lists the models, their BLEU scores, and their training costs in FLOPs.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What is the value used for label smoothing during training?;ls = 0.1.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;How does label smoothing affect perplexity?;It may hurt perplexity.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;5.4 Regularization;What does label smoothing improve?;Accuracy and BLEU score.;Attention-Is-All-You-Need 5.4-Regularization
Attention Is All You Need;6 Results;What task did the big transformer model outperform previously reported models on?;The WMT 2014 English-to-German translation task.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is the new state-of-the-art BLEU score achieved by the big transformer model?;28.4.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is described regarding the big transformer model?;Its configuration and training time.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;How does the base model compare to previously published models and ensembles?;It surpasses them at a lower training cost.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is the BLEU score achieved by the big model on the English-to-French translation task?;41.0.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;How does the big model compare to previously published single models?;It outperforms them.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is the training cost of the big model compared to previously published single models?;Lower.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What adjustment is mentioned for this model?;The dropout rate.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is the process described to obtain the final model?;Averaging the last few checkpoints.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What details are provided about hyperparameters?;The hyperparameters used in beam search and length penalty.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is set during inference?;The maximum output length.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is mentioned regarding the termination of inference?;Termination of inference is mentioned if possible.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is summarized in Table 2?;The results and the comparison of translation quality and training costs.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is Table 2 comparing the translation quality and training costs to?;Other model architectures from the literature.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6 Results;What is explained in regards to training a model?;The estimation of the floating point operations used for training.;Attention-Is-All-You-Need 6-Results
Attention Is All You Need;6.2 Model Variations;What is the purpose of evaluating different components of the Transformer model?;To determine their importance.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;How was the base model varied?;In different ways.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What was the measure of performance used in evaluating the model variations?;The change in performance on English-to-German translation on the development set.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What evaluation method was used?;Beam search.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What does Table 3 show?;Table 3 shows the variations on the Transformer architecture.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What does it mean to vary the number of attention heads and the attention key and value dimensions?;Varying the number of attention heads means changing the number of attention mechanisms in the Transformer. Varying the attention key and value dimensions means changing the dimensionality of the key and value vectors used in the attention mechanism.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What remains constant while varying the number of attention heads and the attention key and value dimensions?;The amount of computation remains constant.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What is the performance of single-head attention compared to the best setting?;Single-head attention is 0.9 BLEU worse than the best setting.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;How does having too many attention heads affect the quality?;Having too many heads also decreases quality.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What is listed in Table 3?;The metrics for performance on English-to-German translation.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;How are perplexities measured in English-to-German translation?;Perplexities are measured per-wordpiece, according to the byte-pair encoding used, and should not be compared to per-word perplexities.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What variations in model parameters does row (B) show?;Row (B) shows the variation in attention key size, where reducing the key size hurts model quality.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What does rows (C) and (D) demonstrate?;Rows (C) and (D) demonstrate that bigger models perform better, and dropout is useful for avoiding overfitting.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What does row (E) replace in the model?;Row (E) replaces sinusoidal positional encoding with learned positional embeddings.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;6.2 Model Variations;What are the observations for row (E) in relation to the base model?;The observations for row (E) are that similar results to the base model are observed with the replacement of sinusoidal positional encoding with learned positional embeddings.;Attention-Is-All-You-Need 6.2-Model-Variations
Attention Is All You Need;7 Conclusion;What is the Transformer presented as?;The first sequence transduction model based entirely on attention.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What does the Transformer replace in encoder-decoder architectures?;The recurrent layers.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What is used instead of recurrent layers in the Transformer?;Multi-headed self-attention.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What is an advantage of the Transformer for translation tasks compared to architectures based on recurrent or convolutional layers?;Faster training time.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What translation tasks does the Transformer achieve a new state of the art in?;English-to-German and English-to-French translation.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What are the authors excited about in relation to attention-based models?;The future of attention-based models.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What is one plan the authors have for attention-based models?;To apply them to other tasks.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;Besides text, what other input and output modalities do the authors intend to handle with the Transformer?;Images, audio, and video.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What type of attention mechanisms are the authors planning to investigate?;Local, restricted attention mechanisms.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What is the goal of investigating local, restricted attention mechanisms?;To efficiently handle large inputs and outputs.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;What is the research goal related to the generation process?;Making generation less sequential.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;Where can the code used to train and evaluate the models be found?;At the provided GitHub link.;Attention-Is-All-You-Need 7-Conclusion
Attention Is All You Need;7 Conclusion;Who are the authors grateful to for their comments, corrections, and inspiration?;Nal Kalchbrenner and Stephan Gouws.;Attention-Is-All-You-Need 7-Conclusion
